onset	duration	trial_type	value	sample
4.0495	1.5	coherent/up	2	8099
6.2835	1.5	coherent/up	2	12567
8.5175	1.5	coherent/down	1	17035
10.7515	1.5	incoherent/up	4	21503
12.9855	1.5	coherent/up	2	25971
15.2195	1.5	coherent/up	2	30439
17.4535	1.5	coherent/up	2	34907
19.6875	1.5	incoherent/up	4	39375
21.9215	1.5	coherent/down	1	43843
24.1555	1.5	incoherent/down	3	48311
26.3895	1.5	incoherent/up	4	52779
28.6235	1.5	coherent/up	2	57247
30.8575	1.5	coherent/down	1	61715
33.0915	1.5	incoherent/down	3	66183
35.3255	1.5	coherent/down	1	70651
37.5595	1.5	coherent/down	1	75119
39.7935	1.5	coherent/up	2	79587
42.0275	1.5	coherent/up	2	84055
44.2615	1.5	coherent/down	1	88523
46.4955	1.5	incoherent/up	4	92991
48.7295	1.5	coherent/down	1	97459
50.9635	1.5	coherent/up	2	101927
53.1975	1.5	coherent/down	1	106395
55.4315	1.5	coherent/up	2	110863
57.6655	1.5	incoherent/up	4	115331
59.8995	1.5	incoherent/down	3	119799
62.1335	1.5	coherent/up	2	124267
64.3675	1.5	incoherent/up	4	128735
66.6015	1.5	incoherent/down	3	133203
68.8355	1.5	incoherent/up	4	137671
71.0695	1.5	coherent/down	1	142139
73.3035	1.5	coherent/up	2	146607
75.5375	1.5	coherent/up	2	151075
77.7715	1.5	coherent/down	1	155543
80.0055	1.5	incoherent/up	4	160011
82.2395	1.5	incoherent/up	4	164479
84.4735	1.5	coherent/up	2	168947
86.7075	1.5	coherent/up	2	173415
88.9415	1.5	coherent/down	1	177883
91.1755	1.5	incoherent/up	4	182351
93.4095	1.5	incoherent/down	3	186819
95.6435	1.5	coherent/down	1	191287
97.8775	1.5	incoherent/down	3	195755
100.1115	1.5	incoherent/down	3	200223
102.3455	1.5	coherent/down	1	204691
104.5795	1.5	incoherent/up	4	209159
106.8135	1.5	coherent/up	2	213627
109.0475	1.5	incoherent/up	4	218095
111.2815	1.5	incoherent/up	4	222563
113.5155	1.5	coherent/down	1	227031
115.7495	1.5	coherent/down	1	231499
117.9835	1.5	incoherent/down	3	235967
120.2175	1.5	incoherent/down	3	240435
122.4515	1.5	incoherent/down	3	244903
124.6855	1.5	coherent/up	2	249371
126.9195	1.5	coherent/up	2	253839
129.1535	1.5	incoherent/up	4	258307
131.3875	1.5	coherent/up	2	262775
133.6215	1.5	incoherent/down	3	267243
135.8555	1.5	incoherent/down	3	271711
138.0895	1.5	coherent/up	2	276179
140.3235	1.5	incoherent/down	3	280647
142.5575	1.5	coherent/down	1	285115
144.7915	1.5	coherent/up	2	289583
147.0255	1.5	incoherent/up	4	294051
149.2595	1.5	coherent/down	1	298519
151.4935	1.5	incoherent/up	4	302987
153.7275	1.5	incoherent/down	3	307455
155.9615	1.5	coherent/up	2	311923
158.1955	1.5	coherent/down	1	316391
160.4295	1.5	coherent/down	1	320859
162.6635	1.5	coherent/down	1	325327
164.8975	1.5	incoherent/up	4	329795
167.1315	1.5	incoherent/up	4	334263
169.3655	1.5	incoherent/down	3	338731
171.5995	1.5	incoherent/down	3	343199
173.8335	1.5	incoherent/up	4	347667
176.0675	1.5	incoherent/up	4	352135
178.3015	1.5	coherent/up	2	356603
180.5355	1.5	incoherent/down	3	361071
182.7695	1.5	incoherent/down	3	365539
185.0035	1.5	coherent/down	1	370007
187.2375	1.5	incoherent/up	4	374475
189.4715	1.5	coherent/up	2	378943
191.7055	1.5	coherent/down	1	383411
193.9395	1.5	incoherent/down	3	387879
196.1735	1.5	incoherent/up	4	392347
198.4075	1.5	incoherent/up	4	396815
200.6415	1.5	coherent/up	2	401283
202.8755	1.5	incoherent/down	3	405751
205.1095	1.5	coherent/down	1	410219
207.3435	1.5	incoherent/down	3	414687
209.5775	1.5	incoherent/up	4	419155
211.8115	1.5	incoherent/down	3	423623
214.0455	1.5	incoherent/down	3	428091
216.2795	1.5	incoherent/down	3	432559
218.5135	1.5	incoherent/down	3	437027
220.7475	1.5	incoherent/down	3	441495
222.9815	1.5	coherent/down	1	445963
225.2155	1.5	incoherent/up	4	450431
227.4495	1.5	coherent/down	1	454899
229.6835	1.5	coherent/up	2	459367
231.9175	1.5	coherent/down	1	463835
234.1515	1.5	coherent/down	1	468303
236.3855	1.5	incoherent/down	3	472771
238.6195	1.5	coherent/up	2	477239
240.8535	1.5	coherent/down	1	481707
243.0875	1.5	coherent/down	1	486175
245.3215	1.5	incoherent/up	4	490643
247.5555	1.5	incoherent/down	3	495111
249.7895	1.5	coherent/up	2	499579
252.0235	1.5	incoherent/down	3	504047
254.2575	1.5	coherent/up	2	508515
256.4915	1.5	incoherent/up	4	512983
258.7255	1.5	incoherent/up	4	517451
260.9595	1.5	coherent/down	1	521919
263.1935	1.5	incoherent/up	4	526387
265.4275	1.5	coherent/up	2	530855
267.6615	1.5	incoherent/down	3	535323
269.8955	1.5	incoherent/up	4	539791
